id,author_id,author_name,author_gender,content,voteup_count
487565704,ebfee3edd642feb0d19634077edfeccc,朝阳区群众,1,没有low的行为，只有觉得low的心理活动。老爸老妈在村里种了一辈子地，没吃过西餐，一直念叨西餐是什么味道，要带他们去他们心疼钱，就自己上网学习做意大利面，买了面，黄油，橄榄油，番茄沙司，罗勒碎，还有老婆去日本带回来的胡椒粉调料。做的味道不比必胜客的差。回家做给他们吃，在家里两个老人吃的很开心，要是带他们去西餐厅我估计他们不会这么开心，环境会让他们尴尬。然后，划重点~~~做好了时候我妈说放点香菜能不能好…,43708
152878738,15170eaacaa5e7ce0f8c991c3b619c6d,陈不诌,1,对服务生不尊重，叫人全靠打响指，为了在女生面前装逼跟服务生提一些无理取闹的要求。 我之前实习的时候遇见一位客人点了瓶400的奔富酒，我说：“好的先生！” 他啪地打了个响指把我叫回来：“内什么！哦！帮我醒醒！” 我想400块的奔富不用醒啊，还蛮年轻的酒呢。但是客人要醒就醒吧，把酒瓶拿过来，打开瓶塞递给他（让他确认塞子是否发霉或者漏气），他憎恶地瞪我一眼，我赶紧把塞子拿回去。把酒缓缓倒进醒酒器里面，摇动醒酒…,39227
406507733,dbab2607c650f6cf525948b521e6f6d7,刘熊兔,0,很多年前我来德国交流的时候，挺担心自己不会用刀叉丢人的。去餐厅前特还特意查过西餐礼仪，什么左手叉子右手刀，什么只拿叉子不雅观，一定要拿刀辅助。 后来跟同学，住家一起出去吃饭，才发现他们吃鸡和烤排骨也是上手啃的。让我印象特别深的是，有次住家去鱼塘买了几条刺很多的活鱼，还主动问我要不要筷子。住家的小哥哥一开始坚决拒绝用筷子，冲他父母吼谁吃鱼用筷子，没人这么干，太丢人了。然后就嘟囔着怪他妈非要买鲜鱼。…,13495
457874416,56b562ec329ef050b060d7a522af8147,雩风彡,1,当外国人不懂中国文化不会用筷子笨手笨脚地吃着中餐时，中国人会说：哇他好可爱他好努力在学习中国文化诶。当中国人不懂外国文化不会用刀叉笨手笨脚地吃着西餐时，中国人会说：啧你看这个土包子西餐都不会吃好low啊。崇洋媚外简直不要太严重。这个问题本身就很low谢谢。 [图片],22346
56926242,ebe075164e00a7f6e4de391c8084a0b4,ne lausan,0,我原来以为吃西餐一定不能搞错左右手以及刀和叉子，我以为一次性把主菜、甜点叫过来很不优雅，如果自己再要双筷子那简直太粗俗。直到我到了法国，直到我和法国人一起吃了无数次西餐，我才知道原来国内西餐厅所谓的礼节真的比国外还要讲究。 无论西餐还是中餐，都不过是吃一顿饭而已。只要自己吃的舒服，而且又不打扰到其他人，一切都可以随意。我在米其林2星餐厅，还被问到需不需要筷子，他们可以提供的。在米其林3星，也见过不…,50003
159975354,a825e046835d2198059c6f17e01a0019,灵活死胖子,1,正式的西餐我就吃过3次，所以对于西餐哪些是高级的表现哪些是低级的错误，我到现在也不了解。我说一下前2次。 第1次吃西餐是十几年前，刚上大一时，我是连麦当劳肯德基都没吃过的农村穷学生，为了解决生活费问题找了一份家教。 孩子的父亲是部队的领导，有人登门的时候会叫他X军长。后来孩子有一次月考成绩提高很多，他爸爸高兴，说是请我吃饭。他们一家三口和我。 去的是莫斯科餐厅。当时对西餐的价位也没什么了解，只知道会比…,13451
168397813,d477166252492f70d25ea88346f843d0,知乎用户,1,我曾因为工作原因经常吃西餐。是的，突然每天吃西餐，不光胃不习惯，拿刀叉也真的麻烦。 于是没几天，我就每次吃西餐都用筷子。周围全是老外，他们并没有觉得奇怪，可能觉得中国人，用筷子好神奇之类的。 后来在北京去西餐厅，就餐时问服务员能不能给我双筷子，服务员笑了笑说，我们是西餐厅，吃西餐用刀叉的。 和我一起就餐的妹子尴尬的看着我。 可是，每次宴请老外吃中餐，他们不会用筷子也都用刀叉吃中餐啊。 为什么西餐用筷…,14870
486239419,58711aebd4ddd893f74846a03ed2c3bd,哒啦啦,-1,一次回国去必胜客点了份意面，但端上来的只有一份面和一个勺子… 勺子？？ 我立刻找那个服务员说麻烦给我个叉子，拿勺子我也吃不了面啊。然后他不带好气的跟我讲，外国人都是这么吃的。 … [图片] 合着老子呆了这么多年的美国不是国外啊，其实美国是中国不可分割的一部分。 哪有那么多low的行为，都是一些low的人在那装高尚。,15570
57348558,63cdb218d3018e28fd9b32b51e1ee4da,腾天,1,主要的原则就是不要打搅别的食客。 其他的你想怎样都可以，怎么吃都不low，自己带双筷子可以，吃一半交换盘子吃可以，扎同桌食客盘子里的菜尝一口可以，要求参观厨房可以，要求跟主厨合照可以，叫服务生帮你拍可以，一道菜拍一百张照片再吃可以，一道菜吃前吃后自拍嘟嘴V手指都可以。我一个在西雅图定居的哥们，出去吃龙虾觉得沾黄油不过瘾，自己带姜醋跟服务生要空碟，也是可以的！ 只要不要打搅到别的食客。 所以不要大声喧哗…,11888
170062056,6c5cb9fd20be5e2970b4c63874c76c79,秋叶,0,想到一件事不吐不快。大学一师哥说了好久要请吃西餐，学校对面，不算高级的餐厅。因为消费水平就在那里，档次也在那里，就当吃个普通的午餐吧。一份牛扒就是一块肉、两坨西兰花、一个对半切的圣女果、一节玉米、一坨意面，淋上黑椒汁儿，完事。一开始，师哥拿起刀叉反复观摩，嘴里啧啧了几下说：可惜了，这不是尖头的刀，坦白说，我更喜欢用4号手术刀吃牛扒。我(O_O)？：whaaaaaaaat？？吃了一会儿，他想加个喝的，刚好我座位面…,4649
508343715,9d1442ae2fb3c1481b0b2e4b38b3e850,Kevin Lee,1,哈！终于轮到我大山东煎饼了。众所周知，山东人普遍比较高，因此男生身高低于一米八五、女生身高低于一米七的，一般四星级以上煎饼店是不会让你进的。酒店门口有检测器，身高不足会报警，所以进门之前请三思。进煎饼店要穿正装（Oriental Formal）这个不用说了吧。领带要避免黄色和土色这种容易和煎饼颜色混淆的，要不然吃了领带就很尴尬了。吃的时候，服务生会问你要几分软/脆，记住只有一位偶数。说的时候要眼神坚定，不要暴露…,9466
508511975,6d6ad98bf28730afb3463128660fcb06,知乎用户,1,女朋友山东人，喜欢吃大葱，每次接吻之前都要吃两根。 我很爱她，可是实在受不了大葱的气味，所以每次接吻时我都偷偷闭气。 随着我们感情越来越深，每次接吻的时间也越来越长，后来我练成了龟息功，在市里举办的潜泳大赛拔得头筹。 13年，我在大连开挖掘机，女朋友在烟台上班，我们每个月有一次见面机会。 大连到烟台的船票要几百块钱，那时候我一心省吃俭用，想要买房和她结婚，所以就在晚上偷偷用一根尼龙绳把自己拴在船底。渤…,50285
558259376,16adff13c315af50c1318599177f3bc1,时乙戌,1,传闻秦始皇浩荡东巡封禅，到了山东时，人困马乏，饥肠辘辘的秦始皇走到一户农家，一推门正好有一户人家正在做纸，勃然大怒。你个碎怂做滴四洒嘛，你娃不资道额焚书坑儒咧？农户连忙辩解，这不是纸，这是煎饼，秦始皇一吃，龙颜大悦，于门口题上，“keep real.” 又有传闻，汉武帝向东寻找天尽头，到了山东时，人困马乏，饥肠辘辘的汉武帝走到一户农家，一推门正好看到一户人家在磨枪，勃然大怒。你个碎怂，饿天下都平咧，你磨枪…,4651
518262565,6d4b081b36005a3a9321ba4660002fe0,蒋梦珊,0,拿自身经历自黑一波 [图片] 当年我去广深港的时候不知道怎么回事，把煎饼捎带上了。当然了，我带的是那种大超市里卖的修正主义·赫鲁晓夫面（玉米面）煎饼。姑且算不错的玻璃纸包装不说，煎饼本身不干不脆不硬，入口软软嫩嫩的还有点甜……好，到了广州已经过了饭点，安顿好之后就用手机搜了搜，找了一家附近小有名气的烧腊店。由于过了饭点，人说不好意思，烧腊只能拿点还有剩的给你拼一份，配菜也是百家菜……厨师、后勤阿姨们忙完各自…,266
509357068,51b341e826b48ae6879310dde823022b,豆子,1,煎饼是什么样的？蒲松龄曰：圆于望月，大如铜铮，薄似剡溪之纸，色如黄鹤之翎。可知煎饼薄如蝉翼，色如黄金。这是唯有九五至尊才能享用的标准，彰显了皇家的霸气。吃山东煎饼，不得辄作狂声。即便好吃，也不能大喊大叫，显得很没见识，俗称“没出息”（英吉利语为good for noting）。如何变得沉稳大气呢？只需于豆巴克豆浆厅的玻璃里面，翘着二郎腿，坐着松木打造的椅子，雍容地望向外面。令过往的姑娘，都得以见识到你的哀愁。…,3044
509290670,8df0f276a19cc29e9f3116ac1fd3a9df,Fratercula,0,我来正经答个题……六岁的时候，我第一次吃到煎饼，我奶奶给我精心地卷好正宗章丘大葱、甜面酱、刚出锅的猪头肉，我凭借惊人的咬合力，把厚厚的煎饼一举咬穿。只听咔嚓一声，我哀叫连连，把嘴里的煎饼吐出来后，发现里面镶嵌着一颗闪闪发光的牙。奶奶收走了我的煎饼和牙，拿出青食牌钙奶饼干：“你吃这个吧。”我哭了，不知是为了尚未下肚的煎饼，还是晚节不保的乳牙。low点之一：煎饼是属于成年人的高雅食品，就像很多世界闻名…,1305
508635609,931878ce3bab5209ffc76ccc0dc45dcf,游云,1,别把煎饼当成纸，一页一页撕着吃，这与山东人的豪爽性格不符。 [图片] 山东煎饼五花八门，泰安、临沂、日照、曲阜煎饼都各自有自己的特色，但常见的形态大如上图。曾经把煎饼作为地方特产送给四川朋友，但是吃法忘了给介绍。后来朋友跟我抱怨，你们山东煎饼吃起来好费事，太累嘴了。我于是和他科普了一下，煎饼卷起来之后的确需要费点事才能扯断吃下去，经年累月的锻炼与进化，我们山东人在咬合力方面除了鳄鱼没怕过谁。 “原来还可以这…,262
508295957,fe7b88298e19226fce58056909d09088,乌鸦乌鸦,0,没有一口咬断煎饼卷葱的颚力，就滚回去吃你的草莓小蛋糕。可以低调地躲开虾皮，不要高调地抱怨虾皮。一个人不吃虾皮只有一个原因，就是颚力不够，只配吃草莓小蛋糕。比拇指细的葱不是葱，是娘炮。女人也不可以娘炮，娘炮是没有颚力的意思，是羞耻的。啃煎饼的同时，如果没有和周围的人议论中央文件，或者看CCTV开头的电视台，基本上就是不authentic。非常fake。煎饼double dip 蘸酱是可以的，阻止别人 double dip 的都是娘炮。被…,2430
509237433,bd8af9584952286b0f4896f4ef1384f0,龙牙,1,黄科长作为一条狗，它的狗生信条是，花开堪折直须折，莫待无花空折枝。 它看上一条母狗，冲上去就开始耸。 看牦牛不爽，冲上去就咬。 看柳絮漂得好看冲上去就扑。 看这哥们儿慈眉善目的，躺下来露出肚子就求撸。 它只是一头愚蠢的动物，只凭本能生活着。 [图片] 左二为黄科长，左一是龙牙本人，右一是黄科长的临时家属。 老张媳妇儿则是一位值得敬佩的山东煎饼制作者，同时还是一位技艺精湛的农业工人，一位鸡蛋灌饼艺术家，一位韭菜盒…,1706
512032300,b80792b3079510872f4b8b0ec6123f8d,知乎用户,0,娘炮小葱配娘炮煎饼简直是耻辱！ [图片] 真正的硬核煎饼卷大葱，要用拇指粗章丘战狼大葱，配上厚重柔韧的铁汉柔情煎饼！在山东，连小孩子都不吃这种娘炮玩意儿！ [图片] 什么？你咬不动？没有鳄鱼的咬合力就滚出山东啊！,784
533498911,f005497216f9d5ba26d7295e250448a8,洋枫枫,1,本人以前开过烧烤店，对蒜蓉酱下过很多功夫研究，请教了不少师傅，并经过实践的考验，做法配方一次性全都给你。 秘方其实就是制作细节，所谓万变不离其宗，蒜蓉酱的做法其实都差不多，各种版本都是由一个基础的做法演变出来的，在基础版本的蒜蓉酱上再加入不同的调味料与配料，即演变成各种特色的蒜蓉酱。 下面我从基础做法到演变版本来介绍一下，让你大致了解它的全貌，一次性学会多个版本的做法，并知道每种做法的制作精髓，从…,58939
